Zip_Code,Average Income,Total households
52803,71898.33333,2550.093017
52804,64440.25,27572.99377
52806,59797.5,614.0172891
53002,63765,180.0199838
53005,103858,217.3202847
53010,74752,329.2512935
53012,112242,2496.717165
53013,69511,374.4127124
53014,58191,1020.365344
53019,68708,196.3872516
53022,121533,117.8888935
53024,87751,2552.440956
53029,112706.5,441.4720674
53033,115154,394.5392596
53037,79683,1555.131885
53038,87126,222.7871237
53045,177678,68.15760998
53046,69133,274.5539941
53048,60318.5,1122.493373
53050,60038,1732.005485
53051,77220.8,3102.726049
53061,54591,899.9992164
53063,64968,257.3236404
53064,160423,64.89422318
53066,105027.25,1404.708446
53072,93458,476.2464408
53073,67664.5,554.6080968
53074,76134,1034.748737
53080,69966,112.5956209
53081,58610.4,2872.042038
53083,72798.5,775.6912179
53085,86744,229.3204825
53086,86499,283.6446713
53088,79335,196.1215647
53089,76188,1397.656956
53090,57155,255.152201
53092,100280.6667,5467.769842
53094,62706.66667,4345.393724
53095,72724.5,2208.293856
53097,90691,333.5490367
53098,69084.66667,1300.099651
53103,84263,239.9881008
53104,79548.5,1353.97384
53105,64065,1566.756509
53110,48335,343.2560657
53114,62129,331.4185297
53115,52655.5,487.7844901
53118,79132,621.3675678
53119,85520.5,619.1294106
53120,73591,249.9556136
53122,129814,114.857277
53126,77070,257.3198909
53129,95200,240.0495443
53130,90644,515.7120677
53132,81402.5,380.9712885
53139,86634,556.5324853
53140,50140,1926.12155
53142,70310.5,310.3177035
53143,70821.33333,1202.669903
53144,71704,1229.269849
53146,92278,1050.389913
53147,72853,2541.657469
53149,102622,777.9285459
53150,86317,1727.553
53151,93990.33333,589.5916423
53154,84579.75,2710.68202
53156,67375,297.2554144
53158,86841,348.7133492
53168,73900,714.8262293
53172,55492.75,6653.396353
53177,61889,1245.788049
53178,71050.5,1057.583615
53179,49990,370.5477806
53185,88038,332.4452245
53186,72297.75,2363.020871
53188,75845.25,1262.670374
53189,94397.66667,784.8486037
53190,44635,1164.927226
53192,68193,241.9587891
53202,67602,1856.164764
53204,38922.5,1179.517494
53205,38221.75,1351.18248
53206,31672.6,1043.116727
53207,69350.25,1137.647938
53208,45827.25,1222.492839
53209,41719.57143,2488.836243
53210,46589.33333,626.8058092
53211,88693,2076.150653
53212,38082,1290.507767
53213,63246.2,2401.704305
53214,49791,2976.45163
53215,45141.125,3279.10878
53216,44778,903.2582589
53217,110736,1287.081705
53218,44734.28571,2609.181352
53219,59605.66667,1265.566076
53220,54338.5,1182.052229
53221,55025,3177.51034
53222,71974.33333,834.7683684
53223,54389.75,2874.833339
53224,71665,962.146907
53225,46545.5,745.7525453
53226,129400,94.85761921
53227,60260,408.3522761
53228,58815,1149.686558
53233,19143,636.4169287
53235,28545,455.5397867
53402,52177.75,1128.792528
53403,60323.75,2085.532401
53404,64491.5,1817.188134
53405,53010,649.0268599
53406,89647,357.2127413
53504,51676.5,494.0459797
53508,88664,215.3520952
53511,49638.25,2707.689647
53515,100887,254.3470592
53520,57706,1443.277753
53527,111608,75.59351189
53532,78900,1701.97897
53533,64401,1332.510884
53534,63820,1742.305714
53537,63187,319.3842569
53538,50900,279.9269174
53545,65412.75,1912.997472
53546,58983.8,2985.353716
53549,63820,313.9178748
53550,74427,266.9853009
53551,60649,414.1176828
53554,54379.5,382.7194069
53555,83882,339.9076969
53558,89939.66667,3115.988514
53559,84184,137.6271308
53560,68750,141.9242277
53562,68854,434.22276
53563,57990,625.2454386
53565,72307,143.5577771
53566,68920,229.5898881
53573,22240,25.66613333
53575,70951,1623.92637
53578,73072,1718.88871
53581,58603.5,1421.501623
53586,52992,247.2917667
53587,57246,68.76344651
53589,75369,276.092027
53590,82879.25,7972.85959
53593,105645,1148.527052
53597,128827.5,1524.199548
53703,40308.2,2699.222863
53704,55609,1199.212716
53705,79899.42857,4354.856312
53711,86206.5,2338.2591
53714,70646.33333,1499.419579
53716,56895,401.9816078
53717,80419,1166.641882
53719,92373,377.8678823
53804,65018,218.3238771
53805,48493,399.2565204
53807,58921,485.4811719
53811,62208,264.3204022
53813,62150,339.5228257
53818,65304.33333,3786.874711
53821,52832,206.5894444
53901,59202,673.8078623
53913,46654.5,4615.322916
53916,68280.75,2100.878142
53923,59408.5,255.6571942
53924,47163,53.69903795
53925,72631,1598.739585
53930,37293,85.96476636
53933,54692,359.5819964
53934,40480,321.1245314
53940,63958,576.5686112
53941,66590,1080.918971
53946,48273,243.3247474
53948,48018,322.0595733
53949,56154,440.0846712
53952,58243,923.0967747
53954,67618,1280.302613
53959,60746,454.6016824
53963,81905,162.3906023
53964,53794,314.752951
53965,52260,37.39914928
53968,48649,52.76418503
54001,55247,345.5916218
54002,72155,173.8907869
54011,81224,191.451665
54015,82364,1170.19413
54016,105273.3333,1222.274437
54017,71791,659.1753496
54020,68890,1375.398286
54021,93177,1235.1895
54022,54239,226.5251544
54024,65753,427.144925
54107,66958.33333,1749.287566
54110,64243,333.3863944
54112,57512,344.4904184
54113,85200,193.383857
54115,69504.33333,6688.964118
54129,67177,817.3305562
54130,58122.5,1126.22329
54135,28944,261.7534983
54140,47373,315.7563306
54143,53912,585.2114701
54150,41804,161.791287
54153,32686.5,299.8842851
54155,54114,311.2197881
54157,55512,1485.166993
54165,56146.5,1403.456674
54166,71661,390.6837761
54170,74435,298.3179443
54171,97791,540.1910117
54173,101193,365.7808403
54174,49626,244.924353
54177,38764,532.1795861
54180,114773,14.73114389
54201,63634,199.3213555
54204,67128,327.6851386
54212,75890,442.3149627
54216,67459,238.5214894
54220,51225.25,2204.071018
54228,67732.5,573.3109403
54230,64641,1299.810865
54235,49783,1943.685303
54241,41109,238.2941907
54245,64837,164.7588134
54246,59448,58.52985055
54301,80453,466.1012977
54302,56113,2846.967364
54303,48625,805.1340405
54304,61459.4,1646.269308
54311,77987.33333,2222.319135
54313,72745.33333,1125.515422
54401,53384.33333,1857.898284
54403,54740,663.7726314
54405,58254,291.2543687
54406,69770.5,425.1776281
54409,44335.5,534.7061107
54411,70293,198.3577239
54412,65810,353.8134064
54416,59348,263.0541064
54428,52894,885.5680396
54433,51982,854.0986802
54436,56508,372.2188539
54442,64393,475.3773392
54443,57534,66.06350741
54448,79870,192.8220366
54449,51505.33333,1729.150147
54451,65159,302.6200703
54452,58227,843.6980791
54455,69088.66667,1470.007656
54457,60291.5,444.1479277
54467,84348,935.6110563
54469,58209,1397.666712
54473,71653,256.6880385
54474,81263,1366.701148
54475,67981,199.4912002
54476,48593.5,681.6413732
54479,86689.5,1725.814878
54481,51673,841.8364255
54487,43574,244.9590994
54494,58273.5,868.8433034
54501,37636,412.2537147
54520,47678,810.4390008
54521,53859,1805.394914
54527,38361,260.0926211
54529,65511,212.9571186
54541,44299,398.7214563
54548,61942.5,721.3270764
54552,52735,253.8897291
54555,60164,550.7433438
54556,47974,200.6941391
54563,36013.5,385.1193866
54566,44818,1021.433275
54568,65643,209.6893595
54601,54557.16667,2780.435528
54603,38478,165.1590777
54610,57353.5,798.0699004
54611,55828,123.595578
54615,51554,441.9184276
54616,47129,356.7570738
54619,62362,195.5565378
54623,55505,233.7253434
54627,59897,534.2393676
54629,60156.5,145.6597325
54630,67498,1291.215893
54636,69958,606.1703684
54639,46131,221.8236115
54642,66707,1244.575499
54646,52950,291.0840344
54650,68270.5,2477.693914
54651,0,0
54656,45099,625.1824739
54660,45239,422.4555027
54665,48707,1441.716347
54666,64681,279.4554454
54667,53019,304.1531138
54669,56537,287.3845383
54701,66282.5,516.0417842
54703,55312,3695.132318
54720,65531,364.9509534
54724,64125,1430.201685
54725,60231,260.7195941
54729,63583,1095.678965
54732,54961,227.1903764
54739,72367,1232.672624
54740,62575,251.1235921
54742,77453,188.0545326
54743,45785,45.36526104
54749,53235,115.7278021
54751,48873.5,1136.796721
54755,102051,281.1754319
54757,60463,210.0257856
54759,51537,239.6240876
54760,63208,340.3861978
54762,58851,223.3238826
54768,41351,682.5788597
54771,41633,219.290835
54773,52697,368.4550331
54801,53013,385.6838112
54805,56654,1092.926062
54806,43699,938.7574922
54817,75419,205.586408
54832,46843,392.7891212
54841,62008,254.5242726
54843,66147,14.73238262
54848,50183,239.358483
54853,61821,406.2147785
54854,70487,200.1256638
54859,44873,163.5632134
54864,74104,269.7867242
54865,52204,238.9571846
54868,44014.5,729.4144213
54871,59216.5,1561.272474
54873,61689,359.7490543
54880,60736.75,1651.059263
54891,60664,1029.760951
54896,43607.5,293.7900252
54901,47739.5,1724.391954
54902,56176,534.0960641
54904,86912,1189.135
54911,61835.5,1719.414782
54914,61641.5,822.4903737
54915,82263.66667,2923.641623
54929,46093,195.6636689
54930,52472,914.3980636
54935,72224.5,1736.679784
54937,58350.5,1497.002341
54941,58334,306.6235071
54942,92969,413.3064202
54950,40275.66667,556.2107108
54952,50806.75,2403.390361
54956,65554.75,1817.783514
54961,41957,419.7533574
54963,68114,246.1582902
54968,51162,228.8586206
54969,70419,312.3858628
54971,60145.33333,3738.864548
54981,79556.5,1251.043665
54982,61333,316.3551813
54984,55006,194.1238388
55008,67820.33333,1126.372037
55009,61554,301.1529057
55011,94692.33333,973.5870158
55014,73161,1136.565995
55016,105615,466.994426
55020,115064,265.8776818
55021,59060.33333,1762.898084
55024,105163.3333,785.4814768
55025,79726.5,1509.884607
55033,69496.33333,6016.436332
55037,56323,347.4515076
55038,97401,484.9313674
55041,50774,364.888572
55042,141151,192.3147746
55044,109261,1031.250234
55045,73083,2059.736297
55052,78913,1152.671049
55055,86375,171.7866775
55056,78346,458.2317321
55057,84843,478.4061613
55060,46772,824.6335277
55066,76629.5,490.5415289
55068,69245,243.0876843
55069,78003,222.0880238
55070,80648,212.8526275
55072,47376,444.8796158
55073,107966,150.6856639
55075,63002.66667,1182.728475
55076,52564,226.395931
55077,92723,514.3619756
55082,85380,4290.806104
55101,38259.5,1032.347653
55102,64636.5,1145.811409
55103,57149,744.5089338
55104,74241.66667,705.0639373
55105,81391.33333,895.2989519
55106,59216.5,2171.321947
55107,24950,432.7500737
55108,120533,149.68845
55109,68017.33333,2227.807214
55110,80753.14286,2484.765926
55112,69659,2009.055145
55113,91404.33333,1160.331391
55115,98490.66667,1547.100576
55116,85239.75,1402.638112
55117,75610,3172.02606
55118,93914.33333,1143.234479
55119,65307.2,2818.187487
55120,101067,296.7731137
55121,59970,574.8354595
55122,91336,1741.772742
55123,124396,10816.80755
55124,105910.3333,9813.244632
55125,107772.75,2276.311264
55126,78639,833.971765
55128,80946,387.3166521
55129,72946,421.1431727
55130,79436,100.0919134
55301,85257.5,2360.03504
55302,80601.5,1445.366364
55303,78557.4,2008.724804
55304,110626.75,1171.993558
55309,74574.5,2273.392646
55310,55555,298.0912656
55311,128133,391.5365608
55313,64994,429.0454583
55316,92954.5,1238.365564
55317,140455,225.7428861
55318,88375.66667,5154.377479
55319,92756.5,1086.695198
55321,67575,370.4531959
55322,79155,252.0169739
55328,92660,237.87952
55329,38057,207.828577
55330,77788,299.8568711
55331,119473,705.8280619
55332,55800,199.8932897
55333,48933,155.9280884
55334,57033,1084.859029
55335,56329,200.7252267
55336,63246,1957.410865
55337,75411,1418.157684
55338,58089,223.7918136
55343,50414,317.6550995
55344,117472,859.9240807
55345,120690.4,1153.22912
55346,92859.5,416.6725153
55347,146997,73.19084861
55349,73179,823.0921108
55350,42912,378.8197307
55352,88121,592.2966835
55353,50653,58.39875239
55354,57048,102.3954842
55355,59974,418.4179169
55356,116124.6667,1468.087224
55359,85919,278.0196391
55362,97228,567.8174359
55364,104275,421.0407425
55369,87452.6,2093.836222
55372,100751,1399.665766
55376,103648,490.8416179
55378,106253.5,1042.059884
55379,126672,950.4500565
55386,148277,139.254997
55387,76923,428.243732
55388,73946.5,2158.641372
55391,88140,411.0182405
55398,99040,472.7575772
55403,54387.66667,3376.866363
55404,30583.25,2911.590064
55405,97567.5,1160.769339
55406,86058.75,1581.325178
55407,59889.5,458.016069
55408,39123.5,941.2016381
55410,129859,984.9918919
55411,57769.625,2440.485252
55412,45183.5,1275.740894
55413,45029,1122.806872
55414,65308,343.1505796
55416,114831.6667,480.5993618
55417,83015,1059.851374
55418,70625.6,1936.590442
55419,94437.6,1232.760122
55420,51215.5,1669.037924
55421,64202,1998.714843
55422,84117,2510.000424
55423,57928.6,2326.793818
55424,177879,67.22742254
55425,70529,162.759294
55426,80278,634.6326323
55427,92221.66667,1073.17476
55428,74399.66667,714.063442
55429,62170.66667,631.8049099
55430,60635.5,768.7105721
55431,119620.5,202.0120189
55432,74817.5,285.7159964
55433,70677.6,1191.012297
55434,74418.5,3037.106342
55435,107018.5,851.2912953
55436,131474,842.1200247
55437,54315,200.2934149
55438,92070,1837.323459
55439,126372,151.0864608
55441,81675,297.2157681
55442,92255,201.582628
55443,87425.75,14882.00023
55444,68208,245.5524053
55447,85848.33333,1156.474427
55454,12471,398.2930667
55604,65198,487.0076048
55614,50535.66667,913.0751666
55705,56496,282.5205786
55710,56466,204.7585583
55718,53803,248.7202173
55719,52157,116.3967158
55720,56455,287.120927
55722,59025,156.3915791
55723,56767,332.1582543
55731,58881.33333,2368.638588
55734,55346.25,2176.101751
55735,45615,53.73158193
55736,35372,210.7613356
55744,76989.66667,933.2425323
55746,55985.66667,1193.232595
55751,59761,167.0594676
55764,54208,390.3836255
55767,61569.5,919.4871974
55792,54946,3183.092514
55797,67852,254.3551739
55802,51286.33333,763.9684999
55803,85074,198.8133125
55804,87733.33333,1225.983557
55805,40824,578.7381357
55807,52357,775.732592
55808,41149,346.4539873
55811,81064,2084.757062
55901,74225.75,4891.949508
55902,66178,382.4448899
55904,59543,946.4238851
55906,85414,309.9460514
55912,52255.75,7925.344249
55917,0,0
55921,59284.5,1113.060218
55932,70597,240.1874906
55940,79013,665.2973943
55943,75572,261.4158351
55946,64953,1161.576403
55947,59791,1807.754919
55949,57103,247.2898788
55952,63747,324.5482795
55963,115769,81.65856063
55964,71888,1118.209435
55965,60003,808.2680619
55969,69875,326.4155523
55970,67190,174.990477
55975,60344,150.7254655
55976,43795,129.524308
55985,76586,129.4595054
55987,58495.66667,1317.517739
55992,56065,1452.674737
56001,58107.8,13812.55848
56003,69047,3347.16566
56007,46557.66667,1351.160371
56009,60491,207.7587703
56013,78201,133.1263043
56031,55492.5,675.0459537
56055,62601,338.4190679
56057,77902,2001.230221
56062,56385,556.0395443
56069,58399,685.9011504
56072,76897,160.1914638
56073,68103.66667,697.3734458
56074,78769,1079.942295
56080,95543,120.2566294
56081,63794.33333,1135.943191
56082,70214.5,690.5351308
56085,65616.33333,1343.444004
56093,63110,304.2894915
56096,75858,223.188652
56097,45892,260.1886658
56110,58690,333.4215839
56136,47830,216.4911194
56142,45220,200.8252964
56150,53265,161.1609116
56152,57812,227.8931668
56156,51514,318.6535685
56159,42701.5,634.4433362
56164,48066,927.9662134
56167,47492,170.5619613
56171,66098,562.0418403
56172,56681,408.1843636
56180,41616,225.6926316
56183,43514,242.1247823
56187,49883.75,1475.030273
56201,57328.25,1562.472996
56208,47820.33333,164.926923
56214,37221.5,145.7629049
56220,70315,182.3902829
56222,68930.5,574.4708587
56225,41634,132.2285889
56228,57493,311.1566225
56232,63073.5,685.476317
56240,76634,167.7906694
56244,54816,209.4577262
56258,62428.66667,1618.313154
56263,58991,694.835888
56266,76387,174.6902846
56267,62685.5,1130.478336
56271,74833,149.3258275
56273,64553,229.1257031
56293,60306,195.4606502
56301,43179,2862.948888
56303,59182,2107.920574
56308,58920.5,4152.872146
56329,69812,226.5211861
56332,67077.66667,1277.104201
56342,54784,204.5589805
56345,53932,420.311575
56347,60158,799.2327691
56352,72787,1095.653084
56353,69527.5,1355.902414
56358,57327.5,1136.41587
56359,54574,777.4414371
56361,64717,200.6567051
56362,56499.5,570.9384106
56364,55658,798.9296781
56368,65643,69.6290245
56369,90000,61.13004874
56373,0,0
56374,39808,151.8260532
56377,66769.66667,1641.86162
